Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL52,OUT035,798.4615090579008
FDS39,OUT035,2126.127749964371
DRJ47,OUT045,2609.513097459693
FDP13,OUT010,83.71073772357776
DRK39,OUT010,169.87282551876305
FDF28,OUT010,237.75170123029918
FDB09,OUT045,1755.071433902328
FDM51,OUT046,1489.1200427144227
DRM49,OUT018,610.5771411799063
DRF23,OUT013,2586.3228740610284
DRH01,OUT035,3180.402342215619
FDH12,OUT027,2539.8850660588446
FDA28,OUT019,250.949549285177
FDW37,OUT018,1158.2906781034812
FDF02,OUT046,1613.003963866206
DRL37,OUT046,703.2886610255198
NCF43,OUT046,2103.8335028451133
FDH08,OUT010,498.276570510431
FDR34,OUT019,541.5471406112554
NCK19,OUT049,3540.9821386363146
NCD55,OUT018,405.1779718057481
FDT27,OUT049,4038.807852010097
FDQ57,OUT045,2193.4760374508296
FDA47,OUT035,2508.3273856111778
DRG15,OUT027,1888.9321366128913
FDE05,OUT018,2150.405406498278
FDN46,OUT046,1899.6221945285229
FDX27,OUT027,2631.776343740446
FDT51,OUT045,1698.0590743390724
FDU33,OUT013,738.5776179052892
FDJ16,OUT027,1673.4279983633974
FDD20,OUT019,281.8841072429274
FDT36,OUT049,573.1962584197776
DRF15,OUT027,3368.0765177260123
FDN52,OUT010,190.27661115547983
FDC22,OUT027,5747.928878538795
FDX15,OUT045,2728.051308841869
FDT13,OUT013,3553.998961110697
FDU04,OUT017,2074.8204288227885
FDU31,OUT019,531.1132032946949
FDW59,OUT027,2215.8607736875756
NCO29,OUT046,2382.875993363535
FDL15,OUT035,2917.2794702372566
FDI41,OUT049,2683.236068788784
FDQ48,OUT049,1474.2781515301465
DRI39,OUT013,792.3771330110753
FDI08,OUT013,4478.407229057022
FDC21,OUT049,1996.4498814055974
FDF58,OUT035,1123.444749003456
FDS08,OUT010,470.467899168997
FDE47,OUT045,1926.6744415426087
NCP18,OUT019,343.32642120797846
NCR41,OUT013,1455.04851841364
FDA27,OUT013,3627.935061360625
FDA43,OUT035,3359.391702736649
FDA49,OUT045,1385.1414358753132
NCE55,OUT018,2787.3392756268054
DRM49,OUT027,1036.686382642249
FDQ15,OUT018,1435.8486168556983
NCS54,OUT017,3582.6567259629333
NCY05,OUT013,635.3627930782296
FDR45,OUT046,4399.699091336434
FDK57,OUT049,2073.263305112838
FDF41,OUT010,547.0760542225813
FDV21,OUT046,2479.070861757234
FDD51,OUT046,772.3364867886311
FDF33,OUT046,1670.3504260987115
FDA38,OUT046,4303.467348064213
FDR56,OUT045,3425.6399239677653
NCN41,OUT017,2285.1434707233943
FDC60,OUT027,2905.8233960690477
FDB47,OUT045,3486.3938277872703
DRH01,OUT013,3127.387748961899
FDW08,OUT046,1719.3543259731448
FDF38,OUT027,952.138107371186
FDY32,OUT017,2250.5866015800866
FDG34,OUT049,1664.3247003798397
FDG47,OUT019,672.079345456856
NCF18,OUT035,3330.4581015344506
FDL39,OUT019,547.6046719237007
NCH55,OUT035,2099.739966521479
DRJ35,OUT049,792.7280039986726
FDS44,OUT035,4123.947442699435
DRE01,OUT018,3953.137824001575
FDY39,OUT013,3466.76933328615
FDY32,OUT018,2438.4482492511756
FDR33,OUT027,3024.443049901417
NCP50,OUT049,1228.6125719625236
FDZ47,OUT018,1349.0767958263689
FDU57,OUT049,2415.0832107269403
FDY44,OUT013,3096.2058431849723
DRH59,OUT018,1011.8905039781423
FDB03,OUT027,6005.935856254721
FDY46,OUT045,2867.215589834868
FDM39,OUT045,2186.123032293444
FDY36,OUT035,1376.518655770561
NCM55,OUT035,3013.4432000714187
FDJ50,OUT010,155.86071230365485
DRL60,OUT013,2417.8911355483524
NCJ54,OUT049,3755.616824733421
FDX59,OUT017,508.84491108560934
FDI07,OUT013,3119.9857512006392
DRF51,OUT010,91.46075241695554
FDM14,OUT017,1672.003932027028
FDP21,OUT045,3108.335644554928
FDE40,OUT035,1122.2968577227925
FDE05,OUT035,2417.446014727991
FDM13,OUT027,3794.671562440334
FDC34,OUT027,3752.587138325048
NCI55,OUT018,2046.8303620845627
NCE43,OUT018,2294.7476784712912
FDW58,OUT018,1347.9838537959124
FDG60,OUT045,4030.6146576409546
FDV31,OUT017,2844.895553026526
FDR47,OUT013,2976.722101074594
FDM60,OUT019,60.09418005042008
NCF06,OUT018,3572.522717999924
NCN26,OUT027,2460.7275456587417
FDQ59,OUT049,1380.8339973479972
FDF09,OUT046,634.3538088220871
NCS06,OUT017,3425.9238689306153
FDT44,OUT046,1655.2261707146085
FDI19,OUT017,4239.2629806762425
FDT22,OUT017,973.1566175188631
NCF54,OUT027,4059.79298152923
DRG25,OUT045,3435.2632378394865
FDB59,OUT017,2878.7955327985337
FDQ37,OUT017,3603.97755808469
FDP56,OUT035,664.3357578473564
FDW44,OUT035,2933.419631038654
FDJ26,OUT010,571.6782486919773
FDU43,OUT018,3083.3489675124765
FDW33,OUT045,1669.5976804238926
NCX53,OUT027,3213.6459068115737
FDN56,OUT010,428.8465202690305
DRF15,OUT049,2410.7832218188582
FDO33,OUT017,1923.6768438423535
FDZ39,OUT010,213.29906148183412
NCJ19,OUT017,1006.950162463156
FDU01,OUT035,3424.140011839184
FDT12,OUT035,4001.950894255095
NCM18,OUT018,911.3052075894834
FDP19,OUT017,2194.744671030862
NCR42,OUT049,579.1487286578712
FDN10,OUT046,1705.5187227515494
FDG44,OUT017,867.6078924307911
FDQ10,OUT046,2868.448034612558
DRH13,OUT049,1420.9994752847088
FDT52,OUT013,3868.3023313396984
FDM56,OUT045,1635.6151231477977
NCO43,OUT010,196.53959739963975
NCV29,OUT035,3183.282587765912
NCF06,OUT013,4002.4842995535914
FDO50,OUT035,1367.5015623749657
FDT59,OUT013,4399.0125455852685
FDX40,OUT027,803.1578200009569
FDE50,OUT017,3349.1349101711476
FDX51,OUT017,3331.6413130395053
NCD30,OUT018,1349.372301959312
FDK15,OUT013,1648.6253390019574
FDL12,OUT045,1170.6236968805529
FDK46,OUT017,4963.805925048433
DRH49,OUT010,166.630712082021
FDQ57,OUT046,2292.2598174286027
FDY59,OUT017,1453.4971765796417
FDO09,OUT018,4085.181188027542
NCG30,OUT035,1735.4888463254217
FDM09,OUT017,2604.1242084424794
NCN17,OUT027,2541.2026275685735
NCS42,OUT013,1475.3957355979858
FDD02,OUT019,292.5471060810953
FDE34,OUT013,3719.3967294831455
FDU38,OUT045,3351.864304025571
FDB33,OUT046,2799.344454234019
NCJ29,OUT017,1271.0390461928969
FDZ27,OUT035,742.6884640271638
FDI40,OUT013,1534.85367818802
FDG22,OUT013,556.9646733373153
FDT51,OUT017,1743.6237024761078
FDF20,OUT018,2996.6519780647964
FDV50,OUT035,1742.7037812878848
FDT02,OUT049,594.0251091153976
DRC49,OUT017,2555.463891566457
FDF26,OUT049,2134.7053364677854
FDV52,OUT035,2223.133447864572
FDX59,OUT049,589.6866948395487
FDV25,OUT035,4176.730580778841
FDW23,OUT027,851.1122388006271
FDE53,OUT018,1393.1982879375628
FDA19,OUT017,2320.6392098014576
FDH22,OUT046,2191.920612900879
NCO41,OUT013,1374.8120394177172
FDX12,OUT017,4775.570977280656
FDF17,OUT013,3031.720305592813
FDS11,OUT045,3809.419568897572
FDR51,OUT035,2576.8938833499024
FDT49,OUT010,217.66085956931704
FDC56,OUT013,2295.1398825438237
FDR13,OUT027,2717.6332215787356
FDQ60,OUT035,2385.0356491464695
FDN38,OUT049,4216.393320089829
NCL29,OUT013,2549.051508097871
FDO13,OUT027,4230.27334817819
FDE26,OUT018,2201.9978887860566
FDA31,OUT010,413.90676887580645
FDX14,OUT035,1243.9705080631868
FDA34,OUT045,3120.659053879207
FDF26,OUT013,2141.941317995223
FDE38,OUT045,2158.040112085266
DRI11,OUT046,2049.8672806481923
FDQ60,OUT027,3322.947573453655
FDL21,OUT027,919.894334048276
DRC12,OUT027,5437.328280914926
FDC47,OUT046,4017.243945311269
FDE57,OUT045,1963.0571851115844
FDT14,OUT045,2056.9025563759333
NCZ53,OUT046,3416.6671523955515
FDE28,OUT018,3901.506509289983
FDR19,OUT035,2660.7967026733445
NCF54,OUT019,405.9569760887936
FDZ08,OUT046,1399.8574911715425
NCJ05,OUT018,2540.9226196863888
FDF59,OUT046,2073.3991784870186
NCO05,OUT035,2043.0308410297541
FDW24,OUT018,671.7114699187922
NCX42,OUT018,2479.1830224221894
NCA53,OUT035,688.364339585449
FDG46,OUT046,2218.5592287079726
FDM20,OUT010,575.4108265882941
FDW11,OUT010,164.2226084801436
FDX08,OUT035,2771.6301510077265
NCK17,OUT035,567.5793563615025
FDK32,OUT018,2576.2648788514493
NCA42,OUT035,2805.982568955417
DRI01,OUT035,2987.711409999037
NCL55,OUT049,3987.6162539029397
DRE25,OUT018,1362.4523892016161
FDD14,OUT017,2614.1496394869555
FDB10,OUT046,3636.370418610678
DRN11,OUT035,2568.3601441675005
FDP38,OUT018,738.9400819470052
NCA30,OUT017,3013.6548866580238
FDT15,OUT017,3325.4265456460644
NCP55,OUT018,851.582255964256
FDF12,OUT035,2561.81368618511
FDM21,OUT018,3726.3739744300647
FDX56,OUT035,3672.101425664345
FDF10,OUT017,2634.763975317027
FDT32,OUT045,2463.6192864142
FDM51,OUT018,1333.6648263304583
NCR50,OUT018,2613.3655169182157
FDI19,OUT049,4209.477240686567
FDX21,OUT017,1654.300611255453
FDR31,OUT035,2565.8335399443263
FDY02,OUT013,3814.280276767235
NCA29,OUT045,3400.8794517728197
NCX17,OUT046,3123.3078730362604
FDM12,OUT045,2507.422645567906
FDI53,OUT027,3963.59468885141
NCU30,OUT049,2586.964219890982
FDC56,OUT027,3430.542011602837
FDK27,OUT018,1812.3356919691032
NCK18,OUT017,3086.8271795492224
FDB52,OUT019,506.5977725640305
DRG25,OUT027,5223.306537196389
FDZ13,OUT049,937.4182891252569
FDB57,OUT019,571.9591770002158
FDR40,OUT046,1354.3685568133471
NCO14,OUT019,107.94455950730645
NCN19,OUT045,2868.337784367271
FDQ28,OUT019,324.774662379341
FDO13,OUT018,2146.0807062845156
FDK48,OUT013,1317.8619713889163
FDU07,OUT018,2281.137674260995
FDW20,OUT046,2273.0972591401132
FDV12,OUT010,179.3510899180639
FDH24,OUT013,2667.6442910999763
FDV59,OUT049,3424.009778898342
FDK57,OUT045,1933.9911326561135
FDL16,OUT027,977.2916664220508
NCQ17,OUT046,2476.5272021295737
FDJ15,OUT018,3057.091601345939
FDX24,OUT049,1426.7326938005717
FDT47,OUT046,1557.2382141629719
FDT10,OUT049,955.716798750796
FDZ37,OUT018,1086.7152122702332
FDW43,OUT027,6815.854030889917
DRN36,OUT017,1652.0001311946944
FDJ14,OUT045,1334.960188858344
FDA32,OUT013,3082.5495749437905
FDJ38,OUT019,421.87000778604045
FDQ57,OUT017,1946.2235721521504
NCQ41,OUT019,433.59769775882205
FDG56,OUT049,965.8800161549262
DRC13,OUT027,3485.335963930755
FDV55,OUT035,2820.3912617089636
FDQ49,OUT045,2940.197445203071
FDE29,OUT010,162.40956256406565
FDR03,OUT013,3439.2654798605417
FDD45,OUT049,1452.7435055268008
FDN38,OUT010,467.21554905451984
FDT56,OUT046,952.3978265642006
FDT48,OUT045,2890.2269415506735
FDU03,OUT049,3429.2651864603054
FDC56,OUT010,285.602910730371
NCO43,OUT027,2266.127300721302
FDQ27,OUT017,1882.46443437028
FDR03,OUT046,3433.5851187843846
DRH23,OUT010,169.7590291680375
FDG22,OUT045,582.1749990261459
NCJ42,OUT013,1515.39247582732
FDR24,OUT046,1369.4888902817302
FDW60,OUT035,2689.176554471246
FDJ08,OUT013,3459.053409041332
DRL59,OUT018,794.7082141259623
FDG60,OUT010,568.8698290470364
FDW27,OUT017,2299.2413996614623
FDX14,OUT018,1359.400624805944
FDC20,OUT013,712.1737816251381
NCS29,OUT018,3420.2705012654646
FDJ56,OUT046,1866.3769823359457
FDB20,OUT019,198.25629860024637
FDL28,OUT027,5970.240187534497
FDW01,OUT018,1971.769764158027
FDL03,OUT046,2671.222361051351
FDX22,OUT049,4116.822694928094
FDJ21,OUT035,3093.867093325977
FDR31,OUT045,2065.7007840096753
FDG21,OUT035,3084.0604954265154
FDS22,OUT027,1025.7891259123105
FDK08,OUT035,1676.0189419215703
FDE17,OUT018,2709.908814605758
NCN30,OUT017,1506.7534663405038
FDT50,OUT046,1264.3500179109044
NCX42,OUT049,2278.2511434796156
FDJ12,OUT035,3985.6673544378073
NCA18,OUT027,2664.3462074924873
FDP23,OUT019,401.3461978607099
FDX12,OUT013,3599.138249680062
FDN40,OUT018,2467.96918809209
FDV48,OUT035,1580.5171220630311
NCY54,OUT013,3069.1007907770745
FDL16,OUT010,129.39413756236127
FDR45,OUT018,2984.7723348676777
FDJ52,OUT046,2412.928296696795
DRG01,OUT017,1466.0316895350281
FDP52,OUT013,4245.556968174872
FDU58,OUT017,3283.677914023826
FDL02,OUT045,1635.3023313083033
FDG28,OUT013,3737.2141887750263
FDA19,OUT035,2249.3246934058334
FDW46,OUT027,1800.6207538984372
NCD43,OUT049,1615.5765817667702
DRG39,OUT013,862.9840994976943
NCF55,OUT049,612.6020834989413
FDJ07,OUT046,1783.5785412967628
FDE08,OUT046,2864.2439350447457
FDP56,OUT019,131.43685145458406
FDT45,OUT045,807.1567548217645
FDF17,OUT018,2994.3707087646253
FDX44,OUT046,1239.4425151004293
FDM28,OUT027,4915.288775166666
FDI36,OUT049,3054.472245185341
FDS07,OUT045,1809.2144214743887
FDD36,OUT045,1751.7248372084584
FDW11,OUT046,887.8019949544178
FDN40,OUT049,2294.504700556044
NCQ18,OUT049,1460.7545773441113
NCQ54,OUT017,3471.1594626982833
NCS42,OUT045,1743.056797550773
DRH39,OUT010,167.20755878402807
FDC09,OUT027,2676.242173509068
FDT08,OUT010,331.43881740370625
FDC08,OUT035,3690.727932719273
FDT20,OUT017,571.6559542186914
FDS35,OUT035,1138.1958834264383
FDX58,OUT018,3574.965134108852
FDW58,OUT046,1684.4581021837064
DRD27,OUT046,1527.7603726718446
FDH32,OUT019,259.70960659292155
FDS26,OUT035,4354.487765355997
FDQ31,OUT046,1471.9968261398453
FDP11,OUT018,3255.5543256587252
FDD58,OUT017,1806.8002871111703
FDM33,OUT045,3729.2132039928233
FDZ16,OUT049,3660.106420025489
NCS29,OUT010,532.0821208605054
NCM18,OUT019,187.70556085588476
FDP11,OUT049,3922.499403210602
NCC42,OUT017,2239.827431992903
DRM23,OUT046,2739.1445796396542
NCN55,OUT027,5130.0915141768355
FDK46,OUT013,4877.789364105612
FDR01,OUT046,2944.494630129841
NCA05,OUT045,1879.582897499952
NCP43,OUT017,2958.9593498970357
FDR12,OUT010,370.3190237301356
FDQ01,OUT013,3658.0898307362636
FDM13,OUT046,2120.0415180990053
FDQ19,OUT017,4151.9006620035725
FDK56,OUT019,403.89994746963265
NCX06,OUT010,487.33119152286474
FDO56,OUT027,2802.3334951558336
FDU45,OUT045,1979.151425549167
FDI16,OUT019,163.77880124962348
FDL32,OUT046,1997.0858237035568
FDA07,OUT046,2337.835474368061
FDA14,OUT045,2267.580673029159
FDV46,OUT027,3621.69257164435
NCO07,OUT035,3155.670922084734
NCP41,OUT046,1626.4682507955135
FDY60,OUT018,1936.5906368358146
FDN38,OUT017,4195.3823930449
FDO15,OUT046,1295.0923222794725
FDT60,OUT013,2009.6046211807977
FDA55,OUT035,4279.10785906384
FDE02,OUT010,189.58757507398528
DRJ39,OUT049,3947.26176810965
FDV34,OUT035,1329.5437175964064
FDS20,OUT027,5165.732282686178
FDF02,OUT027,2658.871149732417
FDW40,OUT017,2266.504801239056
NCB43,OUT046,3077.1838446459446
FDR58,OUT017,1603.4233003108163
DRJ59,OUT035,571.1126108857424
NCD30,OUT017,1421.590426348269
FDE14,OUT017,1584.3209048729798
FDC28,OUT018,1534.0510304989316
FDU16,OUT018,1243.922748802014
NCD19,OUT035,936.7555444893738
FDU21,OUT046,543.1162183190502
FDV59,OUT027,5599.8699849088935
FDU03,OUT045,3302.6204720733667
FDC33,OUT010,523.6249879686759
NCR42,OUT035,507.51836702684176
DRH59,OUT035,1206.2470574283018
NCM31,OUT035,1976.876051223801
FDS50,OUT035,4019.399848789699
FDP39,OUT046,876.7098334318468
FDQ55,OUT013,1948.6246848732396
FDV36,OUT019,280.21097286333384
FDI05,OUT027,2377.65111647243
FDS45,OUT027,2402.1689182129685
FDA39,OUT045,652.6835399485532
FDC37,OUT010,264.8956690416196
FDJ60,OUT027,3807.8094730253383
DRQ35,OUT046,1799.6975227576918
NCJ06,OUT046,1922.3871277083445
NCY42,OUT018,2439.7198239419213
DRM37,OUT049,3419.5449703053528
FDR14,OUT045,876.3353468803888
FDE51,OUT049,670.2054417184106
FDT33,OUT017,2753.9126069704025
FDR08,OUT013,1807.398473880567
FDE36,OUT010,414.88138771522824
FDL22,OUT019,231.61920087073472
FDR44,OUT013,2193.0867737508656
FDI56,OUT019,232.13053160220994
FDE47,OUT010,222.5300047104159
FDV27,OUT010,200.6863086802647
FDV10,OUT049,756.9839250621668
FDC40,OUT045,1507.8032378285343
NCX41,OUT013,3619.146973940702
NCQ38,OUT027,2434.4183474046636
FDV12,OUT027,2696.3944636272117
FDE52,OUT017,1280.2276341200784
FDG20,OUT027,4351.578646301809
FDV16,OUT027,796.606047828372
FDI32,OUT017,2127.89957276395
FDJ32,OUT049,828.1775305072634
FDN39,OUT018,2255.8123570923535
FDY34,OUT017,3074.101423367656
FDC14,OUT035,572.4577524692938
FDA55,OUT017,4416.749523994628
FDZ50,OUT010,525.8517985778709
DRG13,OUT049,2722.209644627158
FDP01,OUT013,2351.5843395729016
NCG54,OUT017,3029.6371153805485
FDM13,OUT045,1889.5002374405162
NCO18,OUT027,5259.008416850619
NCW41,OUT013,2636.461422602559
FDM52,OUT027,3778.686746485783
NCF55,OUT035,570.785887403623
FDT09,OUT046,2356.715840905865
NCM19,OUT035,1833.2469021515117
FDW12,OUT018,1931.8817430400502
FDP15,OUT019,641.7952129297981
FDK36,OUT045,768.3140943565533
FDZ25,OUT035,3069.4431384042005
NCW06,OUT049,3087.7124474303387
FDW60,OUT046,2791.605151685586
DRC49,OUT013,2287.109275419985
NCT17,OUT035,2955.6163417981297
NCN06,OUT018,2300.6749148617805
FDC45,OUT013,2719.4973708531943
DRJ47,OUT019,438.9840565281496
NCF06,OUT045,3698.613118009491
FDE21,OUT010,282.98240892416504
DRG27,OUT013,710.5405874653985
FDW40,OUT049,2321.89799767427
NCO53,OUT046,2872.7583730063075
FDE23,OUT049,624.2874548423467
FDQ16,OUT046,1756.2535865187263
FDS26,OUT045,3877.9118529683897
FDZ13,OUT010,108.27149283483713
FDS14,OUT049,2097.0527556378242
FDC10,OUT045,1631.755794231637
FDY16,OUT049,3421.460770391582
FDJ20,OUT035,1856.3000833564265
FDV43,OUT035,604.6038102663392
FDZ32,OUT027,2331.4558271976457
FDR23,OUT046,2723.877798278602
FDN24,OUT035,837.7774098602682
FDE34,OUT027,5758.243571442416
FDU31,OUT013,3073.015730261237
FDW33,OUT018,1505.7943134571237
FDU26,OUT046,1743.2966929093811
FDE20,OUT027,4609.898091820559
NCW05,OUT035,1770.5230115061377
FDB22,OUT018,2117.1876416053947
FDO56,OUT046,1792.4308173250713
FDA19,OUT027,4122.86661224901
DRI39,OUT045,889.908167953777
FDH52,OUT018,689.7353625655937
FDZ50,OUT035,3548.5355436442237
NCN42,OUT035,2597.3585787066595
FDB53,OUT013,2739.3107441321013
DRG11,OUT017,1758.747244567677
DRK11,OUT027,4096.704996733289
FDQ60,OUT017,2078.3621055194367
FDT36,OUT017,538.9733834810467
DRG25,OUT018,3103.8167964684894
DRJ23,OUT046,2693.804759051173
FDG05,OUT035,2722.8007894043017
NCK06,OUT018,1920.7828649746211
FDU52,OUT017,2370.7439918653567
FDW07,OUT018,1085.930568681736
NCM17,OUT045,719.9512902996264
FDA22,OUT045,2428.4171555407383
NCA41,OUT018,2744.101309828847
FDF38,OUT035,546.0654071658865
FDH52,OUT046,994.1215231055703
FDY58,OUT019,621.2920794901755
FDZ16,OUT045,3607.502934724715
NCM18,OUT017,1187.3230838037302
FDA22,OUT018,2185.92434171991
NCJ43,OUT035,2450.730038052856
FDI34,OUT027,6489.816850140643
FDG56,OUT046,1027.8597529342169
FDS34,OUT046,1867.4826726705905
DRC01,OUT035,844.4919547596476
FDQ04,OUT035,715.1582738944545
FDK04,OUT035,730.5245716329072
FDT51,OUT049,1725.2670674190153
FDV26,OUT017,3279.795449328925
FDS04,OUT049,2194.9490509436314
FDW43,OUT018,2913.2238095409284
FDQ28,OUT010,329.7274338358448
NCK06,OUT017,2047.6289891000854
FDS23,OUT018,2011.3791993672298
FDZ36,OUT019,575.0367828016575
FDE56,OUT018,893.6358151721171
FDW10,OUT027,5039.966083817718
NCN14,OUT045,2682.316741971772
NCQ18,OUT045,1468.9216439169732
FDW08,OUT017,1683.1140137997384
FDU43,OUT035,4698.42278116788
FDR33,OUT010,270.8710216509954
FDM24,OUT010,332.7048336179741
NCZ05,OUT046,1783.882660001845
NCV41,OUT035,1910.2661113059805
FDV11,OUT018,2955.4096605921636
NCY05,OUT035,632.1114888444331
FDV44,OUT018,2686.083098263324
FDW32,OUT049,1114.6284331655022
NCU18,OUT027,3707.2590675337697
NCC43,OUT035,4012.37226905066
FDW19,OUT013,1708.756472607447
FDN31,OUT035,2993.7526773120985
FDI48,OUT045,793.5626633175241
FDS24,OUT017,1288.1406359144423
FDF46,OUT049,1986.447281884569
DRG23,OUT017,2195.647698792583
FDG14,OUT018,2374.3034677742385
NCY30,OUT049,2713.737099530313
FDO28,OUT018,1774.2886467071196
DRD24,OUT035,1957.1308383247947
FDI33,OUT049,1524.4720890600292
FDN32,OUT046,2917.7464715801184
FDR16,OUT045,3926.334337680499
FDF26,OUT046,1954.1556570219566
NCN29,OUT018,615.521376519945
FDE20,OUT045,3153.672800705821
FDA46,OUT046,3869.411597376425
FDU28,OUT045,2614.4160469690996
FDQ48,OUT045,1570.9315644094438
FDV36,OUT013,2648.641094880259
FDR14,OUT018,695.15961567775
FDP23,OUT017,3803.8421041717093
FDP56,OUT013,784.9269267301397
FDK48,OUT010,177.9302304625785
FDR48,OUT046,2349.587188314298
NCY29,OUT049,910.4636327967572
FDM22,OUT018,797.5224028558567
DRJ01,OUT013,2135.9259511671785
FDZ43,OUT045,3922.5525881033022
FDV03,OUT035,2867.484773549747
FDX11,OUT027,5617.614381447562
NCA41,OUT027,5357.617255974572
FDE38,OUT017,2167.305692290598
FDI27,OUT018,723.4706060276698
FDN32,OUT013,3401.371020997253
NCN43,OUT017,2240.3405553713164
FDB47,OUT027,5693.679524475638
FDV03,OUT017,2737.817714606453
NCN30,OUT045,1405.8910659884427
NCV54,OUT010,280.0278455047699
FDV07,OUT013,1515.4765727713436
FDP07,OUT049,2866.6392842108853
FDK48,OUT018,1060.6786618841202
FDM15,OUT019,328.41524869920687
FDY19,OUT027,2515.1356330153717
FDK46,OUT046,4875.1063126855315
FDY11,OUT045,1069.0969939165263
FDH09,OUT046,811.9785590996194
FDO08,OUT027,4116.328418867396
FDU14,OUT013,4130.5446721714825
FDD22,OUT027,3419.0106278038443
FDM27,OUT017,2487.601070426848
FDL02,OUT027,2393.0436383446036
NCA17,OUT035,2586.7373824794718
FDE38,OUT019,438.4593098633864
NCG07,OUT049,3268.577834844685
DRC27,OUT013,3949.9650040965503
FDA27,OUT035,3576.5764163718054
FDW40,OUT045,2049.1362721471987
DRI11,OUT013,1654.1591681144168
FDN50,OUT046,1622.1648376680164
FDR12,OUT046,2924.9360683414793
FDT34,OUT027,2880.819322059404
FDW11,OUT035,934.224913175213
NCO30,OUT027,4409.7072969652345
FDZ34,OUT017,3584.1483074459425
FDU45,OUT017,2127.704655814176
NCD42,OUT035,659.4133520614043
FDX25,OUT045,3030.0726148551016
NCR29,OUT046,790.8421470805025
FDX43,OUT019,501.43298379500993
FDB04,OUT010,204.31894353770204
FDR49,OUT027,1316.6342759904912
FDS39,OUT018,1715.6464385762065
FDW58,OUT045,1686.919262815015
FDG22,OUT019,75.13263731006107
FDG31,OUT017,1064.2208554994163
NCV53,OUT027,6976.762047310164
DRJ37,OUT035,2514.532695906658
FDV07,OUT035,1637.5943056071114
FDW52,OUT018,2555.8009308547244
FDT15,OUT045,3192.1119507666353
FDD02,OUT018,1900.5919799034482
FDM16,OUT035,1315.3796931989477
NCE55,OUT046,2495.9845446909444
FDB57,OUT018,2715.8066203565336
FDQ04,OUT013,677.0259476795402
FDQ47,OUT019,78.63688344316351
FDY14,OUT019,598.2714997376256
DRK37,OUT017,3058.1221841912316
FDO25,OUT017,3994.364009383214
FDL57,OUT046,4822.4967275425815
NCK29,OUT018,2122.069937254517
FDK46,OUT027,7059.080995030988
NCB43,OUT010,519.2726199488045
DRE01,OUT027,5320.863059205958
FDC46,OUT018,3035.4254578334508
FDQ23,OUT045,1675.885046964272
FDX38,OUT049,755.4726835045924
FDG60,OUT018,3159.644201441774
FDW55,OUT017,3979.7682730015035
FDP39,OUT013,739.068108294164
FDB20,OUT018,1279.0292126530642
FDV21,OUT017,2170.620544399989
FDZ02,OUT013,1356.541217322109
FDP19,OUT027,3608.520017866192
FDA38,OUT035,4158.807342907397
FDH22,OUT045,2053.993783128764
DRM11,OUT045,4202.036112345057
FDO12,OUT027,6387.343594507599
FDT14,OUT049,2154.5188931494313
FDW34,OUT010,547.2611109696404
FDG04,OUT027,5494.016779629195
FDW59,OUT018,1149.0787001935905
FDR33,OUT018,1595.1483510024384
FDP32,OUT013,2042.5586487501266
FDL13,OUT027,5959.331122435885
FDD22,OUT013,1846.5908079748447
FDV40,OUT027,2057.377235818904
NCD55,OUT046,576.1601710780251
FDQ20,OUT010,75.93219102927442
FDD28,OUT045,711.3938270471399
FDC39,OUT045,3308.7636408932385
NCR17,OUT049,1885.1368082525062
DRO35,OUT018,1669.9472500286608
FDF40,OUT049,4122.172138108822
FDR31,OUT018,2316.5495224454344
NCQ41,OUT017,3165.8719538974524
FDP38,OUT046,745.5872691223994
NCU54,OUT027,5589.496957238745
FDG22,OUT018,384.7502896411967
DRK59,OUT013,3642.7428852931794
FDC37,OUT046,1829.5177413674594
NCO42,OUT013,2334.130158360181
NCT42,OUT017,2391.5850511415315
FDX27,OUT035,1556.257678620091
FDV40,OUT018,1045.4468757002157
FDT45,OUT027,1772.6798754058627
FDS47,OUT019,243.95234494915064
FDR45,OUT035,4531.485977874873
FDB03,OUT045,4046.288329829948
FDO49,OUT035,799.998174424809
FDU60,OUT027,3755.9998272954376
FDB26,OUT018,752.459688832052
FDB46,OUT017,3657.983797766477
FDQ37,OUT019,534.0942259711014
FDN03,OUT017,5212.224531213971
NCX30,OUT045,3803.952663573864
FDK32,OUT019,338.60684799656457
DRM47,OUT013,3099.017209015347
NCO02,OUT046,943.9909671548223
FDP04,OUT013,882.2860181419401
NCO43,OUT049,1910.3695194588179
FDD59,OUT013,1232.1272620561494
FDQ10,OUT017,3297.1166088091713
FDW45,OUT035,3293.573636284707
NCK30,OUT049,4046.0003455734086
FDU31,OUT018,2661.3352537586316
NCQ17,OUT019,353.6823129915371
FDN01,OUT017,2821.19648628774
FDZ19,OUT049,2579.0031402016434
DRG37,OUT017,2430.480270451181
FDE32,OUT045,527.7248203136093
FDO34,OUT049,3025.069737053524
FDM04,OUT019,144.11034870373484
FDZ25,OUT049,2998.4067674091343
FDU08,OUT049,1358.4811212728937
NCW30,OUT045,3734.5362307876535
NCM18,OUT013,849.5482003240219
FDS22,OUT035,568.7811771240121
NCH18,OUT017,3260.389998101402
FDC23,OUT013,2871.8574954542996
FDY46,OUT013,3017.798882990082
NCU06,OUT046,4197.406638846502
FDX57,OUT045,1573.4744885709756
FDX36,OUT027,5867.198302598794
FDL16,OUT045,776.9346976017528
